id,bookTitle,page,bookID,bookType,anchorText,itemType,date,author,language
36,Essai sur l'origine des connaissances humaines,345,https://derridas-margins.princeton.edu/titles/62/,Book,Œ‚ŒæQu'on me permette d'en faire la suppositionŒæ; la question est de savoir comment cette nation naissante s'est fait une langue.ŒæŒé,book,1746,"Condillac, Étienne Bonnot de",fr
36,Essai sur l'origine des connaissances humaines,377,https://derridas-margins.princeton.edu/titles/62/,Book,"C'est alors l'hypothèse des deux enfants égarés dans le désert après le déluge, Œ‚Œæsans qu'ils connussent l'usage d'aucun signsŒæŒé.",book,1746,"Condillac, Étienne Bonnot de",fr
36,Essai sur l'origine des connaissances humaines,386,https://derridas-margins.princeton.edu/titles/62/,Book,C'est aussi la conclusion de Condillac (Œ_ 134).,book,1746,"Condillac, Étienne Bonnot de",fr
36,Essai sur l'origine des connaissances humaines,385,https://derridas-margins.princeton.edu/titles/62/,Book,"C'est ce qu'ont compris les Egyptiens, Œ‚Œæplus ingénieuxŒæŒé. Ils Œ‚Œæont été les premiers à se servir d'une voie plus abrégée à laquelle on a donné le nom d'HiéroglyphesŒæŒé.",book,1746,"Condillac, Étienne Bonnot de",fr
36,Essai sur l'origine des connaissances humaines,369,https://derridas-margins.princeton.edu/titles/62/,Book,"Condillac reconnaí¬t, plutíÇt que sa dette, la convergence de sa pensée avec celle de Warburton. Encore cette convergence, nous le verrons à l'instant, n'est-elle pas entièreŒæ: Œ‚ŒæCette section était presque achevée quand *l'Essai sur les Hiéroglyphes*, traduit de l'anglais de M. Warburton, me tomba entre les mainsŒæ: ouvrage oí_ l'esprit philosophique et l'érudition règnent également. Je vis avec plaisir que j'avais pensé, comme son auteur, que le langage a díé, dès les commencements, íÈtre fort figuré et fort métaphorique. Mes propres réflexions m'avaient aussi conduit à remarquer que l'écriture n'avait d'abord été qu'une simple peintureŒæ; mais je n'avais point encore tenté de découvrir par quels progrès on était arrivé à l'invention des lettres, et il me paraissait difficile d'y réussir. La chose a été parfaitement exécutée par M. WarburtonŒæ; j'ai extrait de son ouvrage tout ce que j'en dis, ou à peu près.ŒæŒé (Ch. XIII *De l'écriture*, Œ_ 127. p. 177).",book,1746,"Condillac, Étienne Bonnot de",fr
36,Essai sur l'origine des connaissances humaines,319,https://derridas-margins.princeton.edu/titles/62/,Book,"En ses éléments du moins, cette argumentation n'est pas propre à Rousseau. Elle doit en particulier beaucoup à la seconde partie de *l'Essai sur l'origine des connaissances humaines* de Condillac (Section première sur *l'origine et les progrès du langage*). A travers Condillac, nous sommes aussi renvoyés à Warburton {op. cit.) Probablement aussi aux *Réflexions critiques sur la poésie et la peinture* de l'abbé Du Bos (1719) (notamment au chapitre XXXV sur l'origine des langues), et à la *Rhétorique* du père Lamy qui est d'ailleurs citée dans *l'Essai*.",book,1746,"Condillac, Étienne Bonnot de",fr
36,Essai sur l'origine des connaissances humaines,377,https://derridas-margins.princeton.edu/titles/62/,Book,Il ne suffit pas à Œ‚Œæun philosophe de dire qu'une chose a été faite par des voies extraordinairesŒæŒé. Il est Œ‚Œæde son devoir d'expliquer comment elle aurait pu se faire par des moyens naturelsŒæŒé.,book,1746,"Condillac, Étienne Bonnot de",fr
36,Essai sur l'origine des connaissances humaines,389,https://derridas-margins.princeton.edu/titles/62/,Book,"L'écriture au sens courant est d'elle-míÈme prosaí¿que. Elle est la prose. (Sur ce point aussi Rousseau se sépare de Condillac). Quand l'écriture apparaí¬t, on n'a plus besoin du rythme et de la *rime* qui ont pour fonction, selon Condillac, de graver le sens dans la mémoire (*ibid*).",book,1746,"Condillac, Étienne Bonnot de",fr
36,Essai sur l'origine des connaissances humaines,383,https://derridas-margins.princeton.edu/titles/62/,Book,"L'attention peut avoir pour Œ‚Œæpremier effetŒæŒé Œ‚Œæde faire subsister dans l'esprit, en l'absence des objets, les perceptions qu'ils ont occasionnéesŒæŒé (I, 11 Œ_ 17).",book,1746,"Condillac, Étienne Bonnot de",fr
36,Essai sur l'origine des connaissances humaines,383,https://derridas-margins.princeton.edu/titles/62/,Book,"L'imagination, elle, permet Œ‚Œæla représentation d'un objet à partir d'un signe, par exemple, de son simple nomŒæŒé.",book,1746,"Condillac, Étienne Bonnot de",fr
36,Essai sur l'origine des connaissances humaines,385,https://derridas-margins.princeton.edu/titles/62/,Book,La supériorité de l'écriture hiéroglyphique Œ‚Œæpeinture et caractèreŒæŒé tient à ce qu'on n'emploie Œ‚Œæqu'une seule figure pour íÈtre le signe de plusieurs chosesŒæŒé.,book,1746,"Condillac, Étienne Bonnot de",fr
36,Essai sur l'origine des connaissances humaines,378,https://derridas-margins.princeton.edu/titles/62/,Book,"Nous n'avons souligné que les mots Œ‚ŒæeffrayéŒæŒé et Œ‚ŒæimitaitŒæŒé. Le míÈme exemple est repris dans le chapitre sur *L'origine de la poésie*Œæ: Œ‚ŒæPar exemple, dans le langage d'action, pour donner à quelqu'un l'idée d'un homme effrayé, on n'avait
d'autre moyen que d'imiter les cris et les mouvements de la frayeur.ŒæŒé (Œ_ 66, p. 148).",book,1746,"Condillac, Étienne Bonnot de",fr
36,Essai sur l'origine des connaissances humaines,298,https://derridas-margins.princeton.edu/titles/62/,Book,"Or, selon Rousseau, qui s'approprie ici une opposition fort banale au XVIIe siècle, le langage *tourne*, si l'on peut dire, comme la terre.",book,1746,"Condillac, Étienne Bonnot de",fr
36,Essai sur l'origine des connaissances humaines,370,https://derridas-margins.princeton.edu/titles/62/,Book,"Sans le critiquer directement sur ce point, il s'oppose de la sorte à Condillac. Pour celui-ci, Œ‚Œæla parole, en succédant au langage d'action, en conserva le caractère. Cette nouvelle manière de communiquer nos pensées ne pouvait íÈtre
imaginée que sur le modèle de la première. Ainsi, pour tenir la place des mouvements violents du corps, la voix s'éleva et s'abaissa par des intervalles fort sensiblesŒæŒé (II, I, 11, Œ_ 13).",book,1746,"Condillac, Étienne Bonnot de",fr
36,Essai sur l'origine des connaissances humaines,345,https://derridas-margins.princeton.edu/titles/62/,Book,"Sur ce point la démarche de Rousseau rappelle celle de CondillacŒæ: qui, tout en admettant que le langage a été donné
tout fait par Dieu à Adam et Eve, Œ‚Œæsuppose que, quelque temps après le déluge, deux enfants, de l'un et de l'autre sexe, aient été égarés dans des déserts, avant qu'ils connussent l'usage d'aucun signe...ŒæŒé",book,1746,"Condillac, Étienne Bonnot de",fr
37,Essai sur l'origine des langues,423,https://derridas-margins.princeton.edu/titles/60/,Book,"(Œ‚ŒæL'écriture, qui semble devoir fixer la langue, est précisément ce qui l'altèreŒæ; elle n'en change pas les mots mais le génieŒæŒé)",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,315,https://derridas-margins.princeton.edu/titles/60/,Book,"(Œ‚Œæla parole, étant la première institution sociale, ne doit sa forme qu'à des causes naturellesŒæŒé)",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,344,https://derridas-margins.princeton.edu/titles/60/,Book,"*Essai*Œæ:ŒæŒ‚ŒæLes premiers hommes furent chasseurs ou bergers, et non pas laboureursŒæ; les premiers biens furent des
troupeaux, et non pas des champs. Avant que la propriété de la terre fíét partagée, nul ne pensait à la cultiver. L'agriculture est un art qui demande des instrumentsŒæŒé. (Ch. IX.)",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,353,https://derridas-margins.princeton.edu/titles/60/,Book,"*Essai*Œæ:ŒæŒ‚ŒæLes révolutions des saisons sont une autre cause plus générale et plus permanente, qui dut produire le míÈme effet dans les climats exposés à cette variété.ŒæŒé",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,311,https://derridas-margins.princeton.edu/titles/60/,Book,"A la différence de Duclos dont il s'inspire encore, Rousseau accuse ici, plutíÇt que l'essence de la ponctuation, l'état d'imperfection dans lequel on l'a laisséeŒæ: il faudrait inventer un point vocatif pour Œ‚Œædistinguer par écrit un homme qu'on nomme d'un homme qu'on appelleŒæŒé.",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,354,https://derridas-margins.princeton.edu/titles/60/,Book,"A la structure de réversibilité que nous venons de décrire, Rousseau tient à assigner un commencement absolu et fixeŒæ: Œ‚Œæle genre humain, né dans les pays chaudsŒæŒé.",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,271,https://derridas-margins.princeton.edu/titles/60/,Book,"A propos de la distinction entre langage animal et langage humain, que *l'Essai* égale à la distinction entre non-perfectibilité et perfectibilité, on peut lire ceciŒæ:ŒæŒ‚ŒæCette seule distinction paraí¬t mener loinŒæ: on l'explique, dit-on, par la différence des organes. Je serais curieux de voir cette explicationŒæŒé (Fin du chapitre I.)",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,150,https://derridas-margins.princeton.edu/titles/60/,Book,"Œ‚ Comme les premiers motifs qui firent parler l'homme furent des passions [et non des besoins], ses premières expressions furent des tropes. Le langage figuré fut le premier à naí¬tre.ŒæŒé",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,406,https://derridas-margins.princeton.edu/titles/60/,Book,"Œ‚Œæ... Bien que l'alphabet grec vienne de l'alphabet phénicien, il ne s'ensuit point que la langue grecque vienne de la phénicienne.ŒæŒé",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,356,https://derridas-margins.princeton.edu/titles/60/,Book,"Œ‚Œæ... dans les lieux arides oí_ l'on ne pouvait avoir de l'eau que par des puits, il fallut bien se réunir pour les creuser, ou du moins s'accorder pour leur usage. Telle dut íÈtre l'origine des sociétés et des langues dans les pays chauds. Là se formèrent les premiers liens des familles, là furent les premiers rendez-vous des deux sexes. Les jeunes filles venaient chercher de l'eau pour le ménage, les jeunes hommes venaient abreuver leurs troupeaux. Là, des yeux accoutumés aux míÈmes objets dès l'enfance commencèrent d'en voir de plus doux. Le cÅñur s'émut à ces nouveaux objets, un attrait
inconnu le rendit moins sauvage, il sentit le plaisir de n'íÈtre pas seul. L'eau devint insensiblement plus nécessaire, le
bétail eut soif plus souventŒæ: on arrivait en hí¢te, et l'on partait à regret. Dans cet í¢ge heureux oí_ rien ne marquait les
heures, rien n'obligeait à les compterŒæ: le temps n'avait d'autre mesure que l'amusement et l'ennui. Sous de vieux chíÈnes, vainqueurs des ans, une ardente jeunesse oubliait par degrés sa férocitéŒæ: on s'apprivoisait peu à peu les uns avec les autresŒæ; en s'efforí_ant de se faire entendre, on apprit à s'expliquer. Là, se firent les premières fíÈtesŒæ: les pieds bondissaient de joie, le geste empressé ne suffisait plus, la voix l'accompagnait d'accents passionnésŒæ; le plaisir et le désir, confondus ensemble, se faisaient sentir à la foisŒæ: là fut enfin le vrai berceau des peuplesŒæ; et du pur cristal des fontaines sortirent les premiers feux de l'amour.ŒæŒé",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,257,https://derridas-margins.princeton.edu/titles/60/,Book,"Œ‚Œæ... Ils se croyaient ennemis les uns des autres. *C'étaient leur faiblesse et leur ignorance gui leur donnaient cette opinion. Ne connaissant rien, ils craignaient toutŒæ; ils attaquaient pour se défendre*. Un homme abandonné seul...ŒæŒé (Nous soulignons.)",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,296,https://derridas-margins.princeton.edu/titles/60/,Book,"Œ‚Œæ... Les accents formaient le chant, les quantités formaient la mesure, et l'on parlait autant par les sons et par le rythme que par les articulations et les voix. Dire et chanter étaient autrefois la míÈme chose, dit StrabonŒæ; ce qui montre, ajoute-t-il, que la poésie est la source de l'éloquence. *Il fallait dire que l'une et l'autre eurent la míÈme source*, et ne furent d'abord que la míÈme chose. Sur la manière dont se lièrent les premières sociétés, était-il étonnant qu'on mí¬t en vers les premières histoires, et qu'on chantí¢t les premières loisŒæ? Etail-il étonnant que les premiers grammairiens soumissent leur art à la musique, et fussent à la fois professeurs de l'un et de l'autre?ŒæŒé",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,310,https://derridas-margins.princeton.edu/titles/60/,Book,"Œ‚Œæ... Quand les Romains commencèrent à étudier le grec, les copistes, pour leur en indiquer la prononciation, inventèrent les signes des accents, des esprits, et de la prosodieŒæ; mais il ne s'en suivrait nullement que ces signes fussent en usage parmi les Grecs, qui n'en avaient aucun besoin.ŒæŒé",NA,1781,"Rousseau, Jean-Jacques",fr
